Label,D0_open,D0_close,D0_low,D0_high,D1_open,D1_close,D1_low,D1_high,D2_open,D2_close,D2_low,D2_high,D3_open,D3_close,D3_low,D3_high,D4_open,D4_close,D4_low,D4_high,D5_open,D5_close,D5_low,D5_high,D6_open,D6_close,D6_low,D6_high,D7_open,D7_close,D7_low,D7_high
False,0.5068,0.5045,0.5045,0.5068,0.5155,0.5134,0.5134,0.5155,0.5223,0.5179,0.5179,0.5223,0.5223,0.5223,0.5223,0.5245,0.5089,0.5089,0.5089,0.5111,0.4911,0.4911,0.4911,0.4932,0.4598,0.4598,0.4598,0.462,0.4486,0.4464,0.4464,0.4486
True,0.5,0.4979,0.4979,0.5,0.5068,0.5045,0.5045,0.5068,0.5155,0.5134,0.5134,0.5155,0.5223,0.5179,0.5179,0.5223,0.5223,0.5223,0.5223,0.5245,0.5089,0.5089,0.5089,0.5111,0.4911,0.4911,0.4911,0.4932,0.4598,0.4598,0.4598,0.462
False,0.5068,0.5068,0.5068,0.5111,0.5,0.4979,0.4979,0.5,0.5068,0.5045,0.5045,0.5068,0.5155,0.5134,0.5134,0.5155,0.5223,0.5179,0.5179,0.5223,0.5223,0.5223,0.5223,0.5245,0.5089,0.5089,0.5089,0.5111,0.4911,0.4911,0.4911,0.4932
False,0.5068,0.5068,0.5068,0.5111,0.5068,0.5068,0.5068,0.5111,0.5,0.4979,0.4979,0.5,0.5068,0.5045,0.5045,0.5068,0.5155,0.5134,0.5134,0.5155,0.5223,0.5179,0.5179,0.5223,0.5223,0.5223,0.5223,0.5245,0.5089,0.5089,0.5089,0.5111
False,0.5068,0.5045,0.5045,0.5068,0.5068,0.5068,0.5068,0.5111,0.5068,0.5068,0.5068,0.5111,0.5,0.4979,0.4979,0.5,0.5068,0.5045,0.5045,0.5068,0.5155,0.5134,0.5134,0.5155,0.5223,0.5179,0.5179,0.5223,0.5223,0.5223,0.5223,0.5245
False,0.5045,0.5021,0.5021,0.5045,0.5068,0.5045,0.5045,0.5068,0.5068,0.5068,0.5068,0.5111,0.5068,0.5068,0.5068,0.5111,0.5,0.4979,0.4979,0.5,0.5068,0.5045,0.5045,0.5068,0.5155,0.5134,0.5134,0.5155,0.5223,0.5179,0.5179,0.5223
True,0.4911,0.4889,0.4889,0.4911,0.5045,0.5021,0.5021,0.5045,0.5068,0.5045,0.5045,0.5068,0.5068,0.5068,0.5068,0.5111,0.5068,0.5068,0.5068,0.5111,0.5,0.4979,0.4979,0.5,0.5068,0.5045,0.5045,0.5068,0.5155,0.5134,0.5134,0.5155
True,0.4955,0.4955,0.4955,0.4979,0.4911,0.4889,0.4889,0.4911,0.5045,0.5021,0.5021,0.5045,0.5068,0.5045,0.5045,0.5068,0.5068,0.5068,0.5068,0.5111,0.5068,0.5068,0.5068,0.5111,0.5,0.4979,0.4979,0.5,0.5068,0.5045,0.5045,0.5068
False,0.5,0.5,0.5,0.5021,0.4955,0.4955,0.4955,0.4979,0.4911,0.4889,0.4889,0.4911,0.5045,0.5021,0.5021,0.5045,0.5068,0.5045,0.5045,0.5068,0.5068,0.5068,0.5068,0.5111,0.5068,0.5068,0.5068,0.5111,0.5,0.4979,0.4979,0.5
False,0.4911,0.4889,0.4889,0.4911,0.5,0.5,0.5,0.5021,0.4955,0.4955,0.4955,0.4979,0.4911,0.4889,0.4889,0.4911,0.5045,0.5021,0.5021,0.5045,0.5068,0.5045,0.5045,0.5068,0.5068,0.5068,0.5068,0.5111,0.5068,0.5068,0.5068,0.5111
False,0.4889,0.4889,0.4889,0.4955,0.4911,0.4889,0.4889,0.4911,0.5,0.5,0.5,0.5021,0.4955,0.4955,0.4955,0.4979,0.4911,0.4889,0.4889,0.4911,0.5045,0.5021,0.5021,0.5045,0.5068,0.5045,0.5045,0.5068,0.5068,0.5068,0.5068,0.5111
False,0.4889,0.4866,0.4866,0.4932,0.4889,0.4889,0.4889,0.4955,0.4911,0.4889,0.4889,0.4911,0.5,0.5,0.5,0.5021,0.4955,0.4955,0.4955,0.4979,0.4911,0.4889,0.4889,0.4911,0.5045,0.5021,0.5021,0.5045,0.5068,0.5045,0.5045,0.5068
True,0.4845,0.4798,0.4798,0.4845,0.4889,0.4866,0.4866,0.4932,0.4889,0.4889,0.4889,0.4955,0.4911,0.4889,0.4889,0.4911,0.5,0.5,0.5,0.5021,0.4955,0.4955,0.4955,0.4979,0.4911,0.4889,0.4889,0.4911,0.5045,0.5021,0.5021,0.5045
True,0.4911,0.4911,0.4911,0.4979,0.4845,0.4798,0.4798,0.4845,0.4889,0.4866,0.4866,0.4932,0.4889,0.4889,0.4889,0.4955,0.4911,0.4889,0.4889,0.4911,0.5,0.5,0.5,0.5021,0.4955,0.4955,0.4955,0.4979,0.4911,0.4889,0.4889,0.4911
False,0.5,0.5,0.5,0.5045,0.4911,0.4911,0.4911,0.4979,0.4845,0.4798,0.4798,0.4845,0.4889,0.4866,0.4866,0.4932,0.4889,0.4889,0.4889,0.4955,0.4911,0.4889,0.4889,0.4911,0.5,0.5,0.5,0.5021,0.4955,0.4955,0.4955,0.4979
True,0.4932,0.4911,0.4911,0.4932,0.5,0.5,0.5,0.5045,0.4911,0.4911,0.4911,0.4979,0.4845,0.4798,0.4798,0.4845,0.4889,0.4866,0.4866,0.4932,0.4889,0.4889,0.4889,0.4955,0.4911,0.4889,0.4889,0.4911,0.5,0.5,0.5,0.5021
True,0.5068,0.5068,0.5068,0.5111,0.4932,0.4911,0.4911,0.4932,0.5,0.5,0.5,0.5045,0.4911,0.4911,0.4911,0.4979,0.4845,0.4798,0.4798,0.4845,0.4889,0.4866,0.4866,0.4932,0.4889,0.4889,0.4889,0.4955,0.4911,0.4889,0.4889,0.4911
True,0.5357,0.5357,0.5357,0.5379999999999999,0.5068,0.5068,0.5068,0.5111,0.4932,0.4911,0.4911,0.4932,0.5,0.5,0.5,0.5045,0.4911,0.4911,0.4911,0.4979,0.4845,0.4798,0.4798,0.4845,0.4889,0.4866,0.4866,0.4932,0.4889,0.4889,0.4889,0.4955
False,0.5604,0.5604,0.5604,0.5646,0.5357,0.5357,0.5357,0.5379999999999999,0.5068,0.5068,0.5068,0.5111,0.4932,0.4911,0.4911,0.4932,0.5,0.5,0.5,0.5045,0.4911,0.4911,0.4911,0.4979,0.4845,0.4798,0.4798,0.4845,0.4889,0.4866,0.4866,0.4932
True,0.5604,0.5579999999999999,0.5579999999999999,0.5604,0.5604,0.5604,0.5604,0.5646,0.5357,0.5357,0.5357,0.5379999999999999,0.5068,0.5068,0.5068,0.5111,0.4932,0.4911,0.4911,0.4932,0.5,0.5,0.5,0.5045,0.4911,0.4911,0.4911,0.4979,0.4845,0.4798,0.4798,0.4845
False,0.5893,0.5893,0.5893,0.5916,0.5604,0.5579999999999999,0.5579999999999999,0.5604,0.5604,0.5604,0.5604,0.5646,0.5357,0.5357,0.5357,0.5379999999999999,0.5068,0.5068,0.5068,0.5111,0.4932,0.4911,0.4911,0.4932,0.5,0.5,0.5,0.5045,0.4911,0.4911,0.4911,0.4979
True,0.5893,0.5893,0.5893,0.5916,0.5893,0.5893,0.5893,0.5916,0.5604,0.5579999999999999,0.5579999999999999,0.5604,0.5604,0.5604,0.5604,0.5646,0.5357,0.5357,0.5357,0.5379999999999999,0.5068,0.5068,0.5068,0.5111,0.4932,0.4911,0.4911,0.4932,0.5,0.5,0.5,0.5045
False,0.5916,0.5916,0.5916,0.5938,0.5893,0.5893,0.5893,0.5916,0.5893,0.5893,0.5893,0.5916,0.5604,0.5579999999999999,0.5579999999999999,0.5604,0.5604,0.5604,0.5604,0.5646,0.5357,0.5357,0.5357,0.5379999999999999,0.5068,0.5068,0.5068,0.5111,0.4932,0.4911,0.4911,0.4932
False,0.5916,0.5916,0.5916,0.5938,0.5916,0.5916,0.5916,0.5938,0.5893,0.5893,0.5893,0.5916,0.5893,0.5893,0.5893,0.5916,0.5604,0.5579999999999999,0.5579999999999999,0.5604,0.5604,0.5604,0.5604,0.5646,0.5357,0.5357,0.5357,0.5379999999999999,0.5068,0.5068,0.5068,0.5111
False,0.5646,0.5625,0.5625,0.5646,0.5916,0.5916,0.5916,0.5938,0.5916,0.5916,0.5916,0.5938,0.5893,0.5893,0.5893,0.5916,0.5893,0.5893,0.5893,0.5916,0.5604,0.5579999999999999,0.5579999999999999,0.5604,0.5604,0.5604,0.5604,0.5646,0.5357,0.5357,0.5357,0.5379999999999999
True,0.5625,0.5625,0.5625,0.5670000000000001,0.5646,0.5625,0.5625,0.5646,0.5916,0.5916,0.5916,0.5938,0.5916,0.5916,0.5916,0.5938,0.5893,0.5893,0.5893,0.5916,0.5893,0.5893,0.5893,0.5916,0.5604,0.5579999999999999,0.5579999999999999,0.5604,0.5604,0.5604,0.5604,0.5646
False,0.5736,0.5736,0.5736,0.5759,0.5625,0.5625,0.5625,0.5670000000000001,0.5646,0.5625,0.5625,0.5646,0.5916,0.5916,0.5916,0.5938,0.5916,0.5916,0.5916,0.5938,0.5893,0.5893,0.5893,0.5916,0.5893,0.5893,0.5893,0.5916,0.5604,0.5579999999999999,0.5579999999999999,0.5604
False,0.5670000000000001,0.5646,0.5646,0.5670000000000001,0.5736,0.5736,0.5736,0.5759,0.5625,0.5625,0.5625,0.5670000000000001,0.5646,0.5625,0.5625,0.5646,0.5916,0.5916,0.5916,0.5938,0.5916,0.5916,0.5916,0.5938,0.5893,0.5893,0.5893,0.5916,0.5893,0.5893,0.5893,0.5916
True,0.547,0.5446,0.5446,0.547,0.5670000000000001,0.5646,0.5646,0.5670000000000001,0.5736,0.5736,0.5736,0.5759,0.5625,0.5625,0.5625,0.5670000000000001,0.5646,0.5625,0.5625,0.5646,0.5916,0.5916,0.5916,0.5938,0.5916,0.5916,0.5916,0.5938,0.5893,0.5893,0.5893,0.5916
True,0.5557,0.5557,0.5557,0.5579999999999999,0.547,0.5446,0.5446,0.547,0.5670000000000001,0.5646,0.5646,0.5670000000000001,0.5736,0.5736,0.5736,0.5759,0.5625,0.5625,0.5625,0.5670000000000001,0.5646,0.5625,0.5625,0.5646,0.5916,0.5916,0.5916,0.5938,0.5916,0.5916,0.5916,0.5938
True,0.5625,0.5625,0.5625,0.5693,0.5557,0.5557,0.5557,0.5579999999999999,0.547,0.5446,0.5446,0.547,0.5670000000000001,0.5646,0.5646,0.5670000000000001,0.5736,0.5736,0.5736,0.5759,0.5625,0.5625,0.5625,0.5670000000000001,0.5646,0.5625,0.5625,0.5646,0.5916,0.5916,0.5916,0.5938
False,0.5870000000000001,0.5870000000000001,0.5870000000000001,0.5893,0.5625,0.5625,0.5625,0.5693,0.5557,0.5557,0.5557,0.5579999999999999,0.547,0.5446,0.5446,0.547,0.5670000000000001,0.5646,0.5646,0.5670000000000001,0.5736,0.5736,0.5736,0.5759,0.5625,0.5625,0.5625,0.5670000000000001,0.5646,0.5625,0.5625,0.5646
False,0.5804,0.578,0.578,0.5804,0.5827,0.5804,0.5804,0.5827,0.5870000000000001,0.5870000000000001,0.5870000000000001,0.5893,0.5625,0.5625,0.5625,0.5693,0.5557,0.5557,0.5557,0.5579999999999999,0.547,0.5446,0.5446,0.547,0.5670000000000001,0.5646,0.5646,0.5670000000000001,0.5736,0.5736,0.5736,0.5759
False,0.5693,0.5670000000000001,0.5670000000000001,0.5693,0.5804,0.578,0.578,0.5804,0.5827,0.5804,0.5804,0.5827,0.5870000000000001,0.5870000000000001,0.5870000000000001,0.5893,0.5625,0.5625,0.5625,0.5693,0.5557,0.5557,0.5557,0.5579999999999999,0.547,0.5446,0.5446,0.547,0.5670000000000001,0.5646,0.5646,0.5670000000000001
False,0.5604,0.5579999999999999,0.5579999999999999,0.5604,0.5693,0.5670000000000001,0.5670000000000001,0.5693,0.5804,0.578,0.578,0.5804,0.5827,0.5804,0.5804,0.5827,0.5870000000000001,0.5870000000000001,0.5870000000000001,0.5893,0.5625,0.5625,0.5625,0.5693,0.5557,0.5557,0.5557,0.5579999999999999,0.547,0.5446,0.5446,0.547
False,0.5579999999999999,0.5557,0.5557,0.5604,0.5604,0.5579999999999999,0.5579999999999999,0.5604,0.5693,0.5670000000000001,0.5670000000000001,0.5693,0.5804,0.578,0.578,0.5804,0.5827,0.5804,0.5804,0.5827,0.5870000000000001,0.5870000000000001,0.5870000000000001,0.5893,0.5625,0.5625,0.5625,0.5693,0.5557,0.5557,0.5557,0.5579999999999999
False,0.5423,0.5402,0.5402,0.5423,0.5579999999999999,0.5557,0.5557,0.5604,0.5604,0.5579999999999999,0.5579999999999999,0.5604,0.5693,0.5670000000000001,0.5670000000000001,0.5693,0.5804,0.578,0.578,0.5804,0.5827,0.5804,0.5804,0.5827,0.5870000000000001,0.5870000000000001,0.5870000000000001,0.5893,0.5625,0.5625,0.5625,0.5693
True,0.5223,0.5202,0.5202,0.5223,0.5423,0.5402,0.5402,0.5423,0.5579999999999999,0.5557,0.5557,0.5604,0.5604,0.5579999999999999,0.5579999999999999,0.5604,0.5693,0.5670000000000001,0.5670000000000001,0.5693,0.5804,0.578,0.578,0.5804,0.5827,0.5804,0.5804,0.5827,0.5870000000000001,0.5870000000000001,0.5870000000000001,0.5893
False,0.5291,0.5291,0.5291,0.5334,0.5223,0.5202,0.5202,0.5223,0.5423,0.5402,0.5402,0.5423,0.5579999999999999,0.5557,0.5557,0.5604,0.5604,0.5579999999999999,0.5579999999999999,0.5604,0.5693,0.5670000000000001,0.5670000000000001,0.5693,0.5804,0.578,0.578,0.5804,0.5827,0.5804,0.5804,0.5827
True,0.5202,0.5155,0.5155,0.5202,0.5291,0.5291,0.5291,0.5334,0.5223,0.5202,0.5202,0.5223,0.5423,0.5402,0.5402,0.5423,0.5579999999999999,0.5557,0.5557,0.5604,0.5604,0.5579999999999999,0.5579999999999999,0.5604,0.5693,0.5670000000000001,0.5670000000000001,0.5693,0.5804,0.578,0.578,0.5804
False,0.5268,0.5268,0.5268,0.5291,0.5202,0.5155,0.5155,0.5202,0.5291,0.5291,0.5291,0.5334,0.5223,0.5202,0.5202,0.5223,0.5423,0.5402,0.5402,0.5423,0.5579999999999999,0.5557,0.5557,0.5604,0.5604,0.5579999999999999,0.5579999999999999,0.5604,0.5693,0.5670000000000001,0.5670000000000001,0.5693
False,0.5245,0.5202,0.5202,0.5245,0.5268,0.5268,0.5268,0.5291,0.5202,0.5155,0.5155,0.5202,0.5291,0.5291,0.5291,0.5334,0.5223,0.5202,0.5202,0.5223,0.5423,0.5402,0.5402,0.5423,0.5579999999999999,0.5557,0.5557,0.5604,0.5604,0.5579999999999999,0.5579999999999999,0.5604
False,0.5068,0.5021,0.5021,0.5068,0.5245,0.5202,0.5202,0.5245,0.5268,0.5268,0.5268,0.5291,0.5202,0.5155,0.5155,0.5202,0.5291,0.5291,0.5291,0.5334,0.5223,0.5202,0.5202,0.5223,0.5423,0.5402,0.5402,0.5423,0.5579999999999999,0.5557,0.5557,0.5604
False,0.4666,0.4643,0.4643,0.4666,0.5068,0.5021,0.5021,0.5068,0.5245,0.5202,0.5202,0.5245,0.5268,0.5268,0.5268,0.5291,0.5202,0.5155,0.5155,0.5202,0.5291,0.5291,0.5291,0.5334,0.5223,0.5202,0.5202,0.5223,0.5423,0.5402,0.5402,0.5423
False,0.462,0.4598,0.4598,0.462,0.4666,0.4643,0.4643,0.4666,0.5068,0.5021,0.5021,0.5068,0.5245,0.5202,0.5202,0.5245,0.5268,0.5268,0.5268,0.5291,0.5202,0.5155,0.5155,0.5202,0.5291,0.5291,0.5291,0.5334,0.5223,0.5202,0.5202,0.5223
False,0.4598,0.4598,0.4598,0.462,0.462,0.4598,0.4598,0.462,0.4666,0.4643,0.4643,0.4666,0.5068,0.5021,0.5021,0.5068,0.5245,0.5202,0.5202,0.5245,0.5268,0.5268,0.5268,0.5291,0.5202,0.5155,0.5155,0.5202,0.5291,0.5291,0.5291,0.5334
True,0.4486,0.4443,0.4443,0.4486,0.4598,0.4598,0.4598,0.462,0.462,0.4598,0.4598,0.462,0.4666,0.4643,0.4643,0.4666,0.5068,0.5021,0.5021,0.5068,0.5245,0.5202,0.5202,0.5245,0.5268,0.5268,0.5268,0.5291,0.5202,0.5155,0.5155,0.5202
False,0.4666,0.4666,0.4666,0.4688,0.4486,0.4486,0.4486,0.45299999999999996,0.4486,0.4443,0.4443,0.4486,0.4598,0.4598,0.4598,0.462,0.462,0.4598,0.4598,0.462,0.4666,0.4643,0.4643,0.4666,0.5068,0.5021,0.5021,0.5068,0.5245,0.5202,0.5202,0.5245
False,0.433,0.4307,0.4307,0.433,0.4666,0.4666,0.4666,0.4688,0.4486,0.4486,0.4486,0.45299999999999996,0.4486,0.4443,0.4443,0.4486,0.4598,0.4598,0.4598,0.462,0.462,0.4598,0.4598,0.462,0.4666,0.4643,0.4643,0.4666,0.5068,0.5021,0.5021,0.5068
True,0.3995,0.3973,0.3973,0.3995,0.433,0.4307,0.4307,0.433,0.4666,0.4666,0.4666,0.4688,0.4486,0.4486,0.4486,0.45299999999999996,0.4486,0.4443,0.4443,0.4486,0.4598,0.4598,0.4598,0.462,0.462,0.4598,0.4598,0.462,0.4666,0.4643,0.4643,0.4666
True,0.4063,0.4063,0.4063,0.4084,0.3995,0.3973,0.3973,0.3995,0.433,0.4307,0.4307,0.433,0.4666,0.4666,0.4666,0.4688,0.4486,0.4486,0.4486,0.45299999999999996,0.4486,0.4443,0.4443,0.4486,0.4598,0.4598,0.4598,0.462,0.462,0.4598,0.4598,0.462
True,0.4241,0.4241,0.4241,0.4286,0.4063,0.4063,0.4063,0.4084,0.3995,0.3973,0.3973,0.3995,0.433,0.4307,0.4307,0.433,0.4666,0.4666,0.4666,0.4688,0.4486,0.4486,0.4486,0.45299999999999996,0.4486,0.4443,0.4443,0.4486,0.4598,0.4598,0.4598,0.462
True,0.4354,0.4354,0.4354,0.4375,0.4241,0.4241,0.4241,0.4286,0.4063,0.4063,0.4063,0.4084,0.3995,0.3973,0.3973,0.3995,0.433,0.4307,0.4307,0.433,0.4666,0.4666,0.4666,0.4688,0.4486,0.4486,0.4486,0.45299999999999996,0.4486,0.4443,0.4443,0.4486
True,0.4464,0.4464,0.4464,0.4509,0.4354,0.4354,0.4354,0.4375,0.4241,0.4241,0.4241,0.4286,0.4063,0.4063,0.4063,0.4084,0.3995,0.3973,0.3973,0.3995,0.433,0.4307,0.4307,0.433,0.4666,0.4666,0.4666,0.4688,0.4486,0.4486,0.4486,0.45299999999999996
False,0.462,0.462,0.462,0.4643,0.4464,0.4464,0.4464,0.4509,0.4354,0.4354,0.4354,0.4375,0.4241,0.4241,0.4241,0.4286,0.4063,0.4063,0.4063,0.4084,0.3995,0.3973,0.3973,0.3995,0.433,0.4307,0.4307,0.433,0.4666,0.4666,0.4666,0.4688
False,0.433,0.4307,0.4307,0.433,0.462,0.462,0.462,0.4643,0.4464,0.4464,0.4464,0.4509,0.4354,0.4354,0.4354,0.4375,0.4241,0.4241,0.4241,0.4286,0.4063,0.4063,0.4063,0.4084,0.3995,0.3973,0.3973,0.3995,0.433,0.4307,0.4307,0.433
False,0.4307,0.4286,0.4286,0.4307,0.433,0.4307,0.4307,0.433,0.462,0.462,0.462,0.4643,0.4464,0.4464,0.4464,0.4509,0.4354,0.4354,0.4354,0.4375,0.4241,0.4241,0.4241,0.4286,0.4063,0.4063,0.4063,0.4084,0.3995,0.3973,0.3973,0.3995
True,0.4084,0.4041,0.4041,0.4084,0.4307,0.4286,0.4286,0.4307,0.433,0.4307,0.4307,0.433,0.462,0.462,0.462,0.4643,0.4464,0.4464,0.4464,0.4509,0.4354,0.4354,0.4354,0.4375,0.4241,0.4241,0.4241,0.4286,0.4063,0.4063,0.4063,0.4084
True,0.4152,0.4152,0.4152,0.4173,0.4084,0.4041,0.4041,0.4084,0.4307,0.4286,0.4286,0.4307,0.433,0.4307,0.4307,0.433,0.462,0.462,0.462,0.4643,0.4464,0.4464,0.4464,0.4509,0.4354,0.4354,0.4354,0.4375,0.4241,0.4241,0.4241,0.4286
True,0.4286,0.4286,0.4286,0.4307,0.4152,0.4152,0.4152,0.4173,0.4084,0.4041,0.4041,0.4084,0.4307,0.4286,0.4286,0.4307,0.433,0.4307,0.4307,0.433,0.462,0.462,0.462,0.4643,0.4464,0.4464,0.4464,0.4509,0.4354,0.4354,0.4354,0.4375
False,0.4464,0.4464,0.4464,0.4486,0.4286,0.4286,0.4286,0.4307,0.4152,0.4152,0.4152,0.4173,0.4084,0.4041,0.4041,0.4084,0.4307,0.4286,0.4286,0.4307,0.433,0.4307,0.4307,0.433,0.462,0.462,0.462,0.4643,0.4464,0.4464,0.4464,0.4509
False,0.433,0.4307,0.4307,0.433,0.4464,0.4464,0.4464,0.4486,0.4286,0.4286,0.4286,0.4307,0.4152,0.4152,0.4152,0.4173,0.4084,0.4041,0.4041,0.4084,0.4307,0.4286,0.4286,0.4307,0.433,0.4307,0.4307,0.433,0.462,0.462,0.462,0.4643
True,0.4264,0.4241,0.4241,0.4264,0.433,0.4307,0.4307,0.433,0.4464,0.4464,0.4464,0.4486,0.4286,0.4286,0.4286,0.4307,0.4152,0.4152,0.4152,0.4173,0.4084,0.4041,0.4041,0.4084,0.4307,0.4286,0.4286,0.4307,0.433,0.4307,0.4307,0.433
True,0.4396,0.4396,0.4396,0.4443,0.4264,0.4241,0.4241,0.4264,0.433,0.4307,0.4307,0.433,0.4464,0.4464,0.4464,0.4486,0.4286,0.4286,0.4286,0.4307,0.4152,0.4152,0.4152,0.4173,0.4084,0.4041,0.4041,0.4084,0.4307,0.4286,0.4286,0.4307
False,0.4464,0.4464,0.4464,0.4486,0.4396,0.4396,0.4396,0.4443,0.4264,0.4241,0.4241,0.4264,0.433,0.4307,0.4307,0.433,0.4464,0.4464,0.4464,0.4486,0.4286,0.4286,0.4286,0.4307,0.4152,0.4152,0.4152,0.4173,0.4084,0.4041,0.4041,0.4084
True,0.4464,0.442,0.442,0.4464,0.4464,0.4464,0.4464,0.4486,0.4396,0.4396,0.4396,0.4443,0.4264,0.4241,0.4241,0.4264,0.433,0.4307,0.4307,0.433,0.4464,0.4464,0.4464,0.4486,0.4286,0.4286,0.4286,0.4307,0.4152,0.4152,0.4152,0.4173
True,0.4486,0.4486,0.4486,0.4509,0.4464,0.442,0.442,0.4464,0.4464,0.4464,0.4464,0.4486,0.4396,0.4396,0.4396,0.4443,0.4264,0.4241,0.4241,0.4264,0.433,0.4307,0.4307,0.433,0.4464,0.4464,0.4464,0.4486,0.4286,0.4286,0.4286,0.4307
False,0.462,0.462,0.462,0.4643,0.4486,0.4486,0.4486,0.4509,0.4464,0.442,0.442,0.4464,0.4464,0.4464,0.4464,0.4486,0.4396,0.4396,0.4396,0.4443,0.4264,0.4241,0.4241,0.4264,0.433,0.4307,0.4307,0.433,0.4464,0.4464,0.4464,0.4486
False,0.45299999999999996,0.4509,0.4509,0.45299999999999996,0.462,0.462,0.462,0.4643,0.4486,0.4486,0.4486,0.4509,0.4464,0.442,0.442,0.4464,0.4464,0.4464,0.4464,0.4486,0.4396,0.4396,0.4396,0.4443,0.4264,0.4241,0.4241,0.4264,0.433,0.4307,0.4307,0.433
False,0.442,0.4375,0.4375,0.442,0.4509,0.4509,0.4509,0.45299999999999996,0.45299999999999996,0.4509,0.4509,0.45299999999999996,0.462,0.462,0.462,0.4643,0.4486,0.4486,0.4486,0.4509,0.4464,0.442,0.442,0.4464,0.4464,0.4464,0.4464,0.4486,0.4396,0.4396,0.4396,0.4443
False,0.4307,0.4286,0.4286,0.4307,0.442,0.4375,0.4375,0.442,0.4509,0.4509,0.4509,0.45299999999999996,0.45299999999999996,0.4509,0.4509,0.45299999999999996,0.462,0.462,0.462,0.4643,0.4486,0.4486,0.4486,0.4509,0.4464,0.442,0.442,0.4464,0.4464,0.4464,0.4464,0.4486
False,0.413,0.4084,0.4084,0.413,0.4173,0.4152,0.4152,0.4173,0.4307,0.4286,0.4286,0.4307,0.442,0.4375,0.4375,0.442,0.4509,0.4509,0.4509,0.45299999999999996,0.45299999999999996,0.4509,0.4509,0.45299999999999996,0.462,0.462,0.462,0.4643,0.4486,0.4486,0.4486,0.4509
False,0.3995,0.3952,0.3952,0.3995,0.413,0.4084,0.4084,0.413,0.4173,0.4152,0.4152,0.4173,0.4307,0.4286,0.4286,0.4307,0.442,0.4375,0.4375,0.442,0.4509,0.4509,0.4509,0.45299999999999996,0.45299999999999996,0.4509,0.4509,0.45299999999999996,0.462,0.462,0.462,0.4643
False,0.3905,0.3861,0.3861,0.3905,0.3995,0.3952,0.3952,0.3995,0.413,0.4084,0.4084,0.413,0.4173,0.4152,0.4152,0.4173,0.4307,0.4286,0.4286,0.4307,0.442,0.4375,0.4375,0.442,0.4509,0.4509,0.4509,0.45299999999999996,0.45299999999999996,0.4509,0.4509,0.45299999999999996
True,0.3861,0.3818,0.3818,0.3861,0.3905,0.3861,0.3861,0.3905,0.3995,0.3952,0.3952,0.3995,0.413,0.4084,0.4084,0.413,0.4173,0.4152,0.4152,0.4173,0.4307,0.4286,0.4286,0.4307,0.442,0.4375,0.4375,0.442,0.4509,0.4509,0.4509,0.45299999999999996
False,0.3861,0.3861,0.3861,0.3884,0.3861,0.3818,0.3818,0.3861,0.3905,0.3861,0.3861,0.3905,0.3995,0.3952,0.3952,0.3995,0.413,0.4084,0.4084,0.413,0.4173,0.4152,0.4152,0.4173,0.4307,0.4286,0.4286,0.4307,0.442,0.4375,0.4375,0.442
False,0.3639,0.3595,0.3595,0.3639,0.3861,0.3861,0.3861,0.3884,0.3861,0.3818,0.3818,0.3861,0.3905,0.3861,0.3861,0.3905,0.3995,0.3952,0.3952,0.3995,0.413,0.4084,0.4084,0.413,0.4173,0.4152,0.4152,0.4173,0.4307,0.4286,0.4286,0.4307
True,0.3393,0.337,0.337,0.3393,0.3639,0.3595,0.3595,0.3639,0.3861,0.3861,0.3861,0.3884,0.3861,0.3818,0.3818,0.3861,0.3905,0.3861,0.3861,0.3905,0.3995,0.3952,0.3952,0.3995,0.413,0.4084,0.4084,0.413,0.4173,0.4152,0.4152,0.4173
False,0.3459,0.3459,0.3459,0.3482,0.3393,0.337,0.337,0.3393,0.3639,0.3595,0.3595,0.3639,0.3861,0.3861,0.3861,0.3884,0.3861,0.3818,0.3818,0.3861,0.3905,0.3861,0.3861,0.3905,0.3995,0.3952,0.3952,0.3995,0.413,0.4084,0.4084,0.413
True,0.3416,0.3416,0.3416,0.3438,0.3416,0.3393,0.3393,0.3416,0.3459,0.3459,0.3459,0.3482,0.3393,0.337,0.337,0.3393,0.3639,0.3595,0.3595,0.3639,0.3861,0.3861,0.3861,0.3884,0.3861,0.3818,0.3818,0.3861,0.3905,0.3861,0.3861,0.3905
False,0.3595,0.3595,0.3595,0.3616,0.3416,0.3416,0.3416,0.3438,0.3416,0.3393,0.3393,0.3416,0.3459,0.3459,0.3459,0.3482,0.3393,0.337,0.337,0.3393,0.3639,0.3595,0.3595,0.3639,0.3861,0.3861,0.3861,0.3884,0.3861,0.3818,0.3818,0.3861
True,0.3595,0.3595,0.3595,0.3616,0.3595,0.3595,0.3595,0.3616,0.3416,0.3416,0.3416,0.3438,0.3416,0.3393,0.3393,0.3416,0.3459,0.3459,0.3459,0.3482,0.3393,0.337,0.337,0.3393,0.3639,0.3595,0.3595,0.3639,0.3861,0.3861,0.3861,0.3884
True,0.3818,0.3818,0.3818,0.3839,0.3595,0.3595,0.3595,0.3616,0.3595,0.3595,0.3595,0.3616,0.3416,0.3416,0.3416,0.3438,0.3416,0.3393,0.3393,0.3416,0.3459,0.3459,0.3459,0.3482,0.3393,0.337,0.337,0.3393,0.3639,0.3595,0.3595,0.3639
